"2017-07-22 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","19","1","Good"
"2017-07-22 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","48","1","Good"
"2017-07-21 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","15","1","Good"
"2017-07-21 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","36","1","Good"
"2017-07-20 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","14","1","Good"
"2017-07-20 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","34","1","Good"
"2017-07-19 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","16","1","Good"
"2017-07-19 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","39","1","Good"
"2017-07-18 ","0","PST","San Francisco","CA","37.75","-122.43","OZONE","17","1","Good"
"2017-07-18 ","0","PST","San Francisco","CA","37.75","-122.43","PM2.5","40","1","Good"
