"2017-07-25 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","29","1","Good"
"2017-07-24 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-07-24 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","34","1","Good"
"2017-07-23 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","44","1","Good"
"2017-07-23 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","43","1","Good"
"2017-07-22 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","40","1","Good"
"2017-07-22 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","52","2","Moderate"
"2017-07-21 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","84","2","Moderate"
"2017-07-21 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","63","2","Moderate"
"2017-07-20 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","101","3","Unhealthy for Sensitive Groups"
"2017-07-20 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","65","2","Moderate"
"2017-07-19 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","105","3","Unhealthy for Sensitive Groups"
"2017-07-19 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","75","2","Moderate"
"2017-07-18 ","0","EST","Pittsburgh","PA","40.434","-79.984","OZONE","90","2","Moderate"
"2017-07-18 ","0","EST","Pittsburgh","PA","40.434","-79.984","PM2.5","61","2","Moderate"
